UKPRN,HE_Provider,Academic_employment_function,Contract_levels,Sex,Academic_Year,Contract_salary,Number,Salary_Band
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary ≥ £32,277 and < £43,325",5,Band_4
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary ≥ £43,325 and < £58,172",45,Band_5
10007774,The University of Oxford,All,Professor,All,2014/15,"Contract salary ≥ £58,172",810,Band_6
10007774,The University of Oxford,All,Professor,All,2014/15,Total,860,NA
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary ≥ £24,057 and < £32,277",450,Band_3
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary ≥ £32,277 and < £43,325",1095,Band_4
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary ≥ £43,325 and < £58,172",350,Band_5
10007774,The University of Oxford,All,Other contract level,Female,2014/15,"Contract salary ≥ £58,172",195,Band_6
10007774,The University of Oxford,All,Other contract level,Female,2014/15,Total,2095,NA
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary ≥ £43,325 and < £58,172",0,Band_5
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,"Contract salary ≥ £58,172",30,Band_6
10007774,The University of Oxford,All,Other senior academic,Female,2014/15,Total,30,NA
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary ≥ £24,057 and < £32,277",0,Band_3
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary ≥ £32,277 and < £43,325",0,Band_4
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary ≥ £43,325 and < £58,172",15,Band_5
10007774,The University of Oxford,All,Professor,Female,2014/15,"Contract salary ≥ £58,172",190,Band_6
10007774,The University of Oxford,All,Professor,Female,2014/15,Total,205,NA
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary < £18,031",0,Band_1
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary ≥ £18,031 and < £24,057",0,Band_2
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary ≥ £24,057 and < £32,277",430,Band_3
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary ≥ £32,277 and < £43,325",1390,Band_4
10007774,The University of Oxford,All,Other contract level,Male,2014/15,"Contract salary ≥ £43,325 and < £58,172",600,Band_5
